Matrix,v2Code,Analyte,Analyte Code,Common Method Name,Extraction reagents/formulation,Extraction Ratio,Extraction Basis,Extraction Time,Analyte Measurement Method,Observation Category,Reporting Unit,UoM Code,QUDT Code,QUDT URI,Citation Organization,Citation,Citation Link,Acceptance,Status,Row Added Date,Row Changed Date,Change Comment,Notes
SOIL,L_MODV2_SOIL_K_074,potassium,K,Mehlich 3,Mehlich 3 (0.2 N CH3COOH + 0.25 N NH4NO3 + 0.013 N HNO3 + 0.015 N NH4F + 0.001 M EDTA),1:10,m/v,5 min,"ICP-OES, AAS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,"SERA-6, NCERA-13, NECC-1812","Soil Test Methods From the Southeastern United States, SERA-IEG-6, 2014, Chapter 4.3",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_K_075,potassium,K,Morgan,Morgan (0.72 N NaOAc + 0.52 N CH3COOH),1:05,v/v,15 min,"ICP-OES, AAS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,NECC-1812,"Recommended Soil Testing Procedures for the Northeastern United States, NECC-1812 Publication No. 493, 3rd Edition, 2011, Chapter 5.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_K_076,potassium,K,Modified Morgan,Modified Morgan (0.62 N NH4OH + 1.25 N CH3COOH),1:10,m/v,15 min,ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,NECC-1812,"Recommended Soil Testing Procedures for the Northeastern United States, NECC-1812 Publication No. 493, 3rd Edition, 2011, Chapter 5.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_K_077,potassium,K,Plant Root Simulator,Plant Root Simulator - PRS,Saturated paste,,,,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,PROPRIETARY,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_K_078,potassium,K,Sodium Bicarbonate,"Bicarbonate, 0.5 M NaHCO3, pH 8.5",1:20,m/v,30 min,"ICP-OES, AAS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,WERA-103,"Soil, Plant and Water Reference Methods for the Western Region, 4th Edition, 2013, WERA-103. Method S-4.10",,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_K_079,potassium,K,Sulfuric Acid,0.005 M H2SO4,1:10,m/v,,,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_K_080,potassium,K,Truog,"Truog, 0.002 N H2S04 buffered with NH4HS04, pH 3.0",0.180555556,m/v,30 min,"ICP-OES, AAS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_K_081,potassium,K,"Truog, Modified","Modified Truog, 0.001 N H2S04 buffered with 3% NH4HS04, pH 3.0",0.111111111,m/v,30 min,"ICP-OES, AAS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_K_082,potassium,K,Aqua Regia,"Aqua Regia (HCl:HNO3, 3:1)",1:10,m/v,20 min,"ICP-OES, ICP-MS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,ISO,ISO standard 11466 or EPA 3051A,,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_K_083,potassium,K,EPA 3050,"EPA 3050 Digestion (HNO3, H2O2), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,Extraction ratio may vary
SOIL,L_MODV2_SOIL_KFF_001,potassium fixation factor,KFF,Mehlich 3,Mehlich 3 (calculated Potassium Fixation Factor),Calculation,Calculation,Calculation,Calculation,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_KFF_002,potassium fixation factor,KFF,Mehlich 3,Mehlich 3 (calculated Potassium Fixation Factor),Calculation,Calculation,Calculation,Calculation,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_KFF_003,potassium fixation factor,KFF,Mehlich 3,Mehlich 3 (calculated Potassium Fixation Factor),Calculation,Calculation,Calculation,Calculation,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_KINDEX_001,potassium index,KINDEX,Mehlich 3,,,,,Calculation,CALCULATION,,none,UNITLESS,Needs QUDT Discussion,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_KINDEX_002,potassium index,KINDEX,Mehlich 3 ICP,,,,,"ICP-OES, AAS",CALCULATION,,none,UNITLESS,Needs QUDT Discussion,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,#REF!,potassium index,KINDEX,Mehlich 3,,,,,Calculation,CALCULATION,,none,UNITLESS,Needs QUDT Discussion,,,,EXPERIMENTAL,INVALID,2024-11-13T12:00:00Z,,,
SOIL,#REF!,potassium index,KINDEX,Mehlich 3 ICP,,,,,"ICP-OES, AAS",CALCULATION,,none,UNITLESS,Needs QUDT Discussion,,,,EXPERIMENTAL,INVALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,L_MODV2_SOIL_TK_001,"potassium, total",TK,Kjeldahl,18 M H2SO4,,,,,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,EXPERIMENTAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_TK_002,"potassium, total",TK,Kjeldahl,18 M H2SO4,,,,,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,EXPERIMENTAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_TK_003,"potassium, total",TK,Nitric Acid,HNO3,,,,,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,EXPERIMENTAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""Nitric Acid"" → ""HNO3""",
SOIL,L_MODV2_SOIL_TK_004,"potassium, total",TK,Kjeldahl,18 M H2SO4,,,,,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_TK_005,"potassium, total",TK,Kjeldahl,18 M H2SO4,,,,,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_TK_006,"potassium, total",TK,Nitric Acid,HNO3,,,,,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_POTOXC_001,potential oxidizable carbon,POTOXC,"Permanganate, Oxidizable Carbon",,,,,Spectrophotometric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_POTMN_001,potentially mineralizable nitrogen (PMN),POTMN,Permanganate Mineralizable Nitrogen,,,,,Spectrophotometric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,EXPERIMENTAL,INVALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,L_MODV2_SOIL_POTMN_001,potentially mineralizable nitrogen (PMN),POTMN,Potassium Chloride,2.0 M KCl,3:25,m/v,16 hrs,Spectrophotometric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,ASPAC,"Rayment, G. and J. Lyons. 2011. Soil Chemical Methods - Australasia, CSIRO, Method 7d, pp 134-140",,OFFICIAL,INVALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_POTMN_002,potentially mineralizable nitrogen (PMN),POTMN,Permanganate Mineralizable Nitrogen,,,,,Spectrophotometric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,L_MODV2_SOIL_POTMN_003,potentially mineralizable nitrogen (PMN),POTMN,Potassium Chloride,2.0 M KCl,3:25,m/v,16 hrs,Spectrophotometric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,ASPAC,"Rayment, G. and J. Lyons. 2011. Soil Chemical Methods - Australasia, CSIRO, Method 7d, pp 134-140",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg | 2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,L_MODV2_SOIL_POTMN_004,potentially mineralizable nitrogen (PMN),POTMN,Potassium Chloride,2.0 M KCl,3:25,m/v,16 hrs,Spectrophotometric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,ASPAC,"Rayment, G. and J. Lyons. 2011. Soil Chemical Methods - Australasia, CSIRO, Method 7d, pp 134-140",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_XSL_001,reactive soil carbonates,XSL,Excess lime,1.0 N HCl,,,,Observation,OBSERVED,Description,description,,,USDA,"Soil Science Division Staff. 2017. Soil survey manual. C. Ditzler, K. Scheffe, and H.C. Monger (eds.). USDA Handbook 18. Government Printing Office, Washington, D.C., pg. 199-200.",,EXPERIMENTAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,
SOIL,L_MODV2_SOIL_SREF_001,reflectance,SREF,Reflectance,Diffuse reflectance spectroscopy,1:10,m/v,,Reflectance,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Veum, et al., 2015",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_RZM_001,rootzone moisture,RZM,"Drying, Depth & Bulk Density",,,,,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_SAND_001,sand,SAND,Sodium Hexametaphosphate Solution / Electrical Mixer,Dispersion / Sieve / Weigh,1:20,m/m,,Gravimetric,CALCULATION,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,SSSA,"Methods of Soil Analysis: Part 4 Physical Methods, 5.4.  Gee and Or, 2002.  Chapter 2.4. Particle-Size Analysis, pages 265-269.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,USDA < 2.0 to  > 0.05 mm; Extraction ratio may vary
SOIL,L_MODV2_SOIL_SAND_002,sand,SAND,Sodium Hexametaphosphate Solution / Electrical Mixer,Dispersion / Laser Diffraction,1:20,m/m,5 min,Diffraction,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,SSSA,"Methods of Soil Analysis: Part 4 Physical Methods, 5.4.  Gee and Or, 2002.  Chapter 2.4. Particle-Size Analysis, pages 286-288.",,PROVISIONAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,USDA < 2.0 to  > 0.05 mm; Extraction ratio may vary
SOIL,L_MODV2_SOIL_SAND_003,sand,SAND,Sodium Hexametaphosphate Solution / Electrical Mixer,Dispersion / Sedimentation / Hydrometer,1:20,m/m,5 min,Hydrometer,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,SSSA,"Methods of Soil Analysis: Part 4 Physical Methods, 5.4.  Gee and Or, 2002.  Chapter 2.4. Particle-Size Analysis, pages 278-283.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,USDA < 2.0 to  > 0.05 mm; Extraction ratio may vary
SOIL,L_MODV2_SOIL_SAND_004,sand,SAND,Sodium Hexametaphosphate Solution / Electrical Mixer,Dispersion / Sieve / Weigh,1:20,m/m,5 min,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,SSSA,"Methods of Soil Analysis: Part 4 Physical Methods, 5.4.  Gee and Or, 2002.  Chapter 2.4. Particle-Size Analysis, pages 272-278.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,USDA < 2.0 to  > 0.05 mm; Extraction ratio may vary
SOIL,L_MODV2_SOIL_SANDC_001,sand - coarse,SANDC,Sodium Hexametaphosphate Solution / Electrical Mixer,Dispersion / Sieve / Weigh,1:20,m/m,,Gravimetric,CALCULATION,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,SSSA,"Methods of Soil Analysis: Part 4 Physical Methods, 5.4.  Gee and Or, 2002.  Chapter 2.4. Particle-Size Analysis, pages 265-269.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,USDA 1.0 to > 0.5 mm; Extraction ratio may vary
SOIL,L_MODV2_SOIL_SANDC_002,sand - coarse,SANDC,Sodium Hexametaphosphate Solution / Electrical Mixer,Dispersion / Sieve / Weigh,1:20,m/m,,Gravimetric,CALCULATION,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,SSSA,"Methods of Soil Analysis: Part 4 Physical Methods, 5.4.  Gee and Or, 2002.  Chapter 2.4. Particle-Size Analysis, pages 265-269.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,USDA 1.0 to > 0.5 mm; Extraction ratio may vary
SOIL,L_MODV2_SOIL_SANDC_003,sand - coarse,SANDC,Sodium Hexametaphosphate Solution / Electrical Mixer,Dispersion / Sieve / Weigh,1:20,m/m,,Gravimetric,CALCULATION,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,SSSA,"Methods of Soil Analysis: Part 4 Physical Methods, 5.4.  Gee and Or, 2002.  Chapter 2.4. Particle-Size Analysis, pages 265-269.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,USDA 1.0 to > 0.5 mm; Extraction ratio may vary
SOIL,L_MODV2_SOIL_SANDC_004,sand - coarse,SANDC,Sodium Hexametaphosphate Solution / Electrical Mixer,"Dispersion / Sieve / Weigh, 500 - 1000 um",1:20,m/m,120 min,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,ASTM,ASTM D-2487 Classification of Soils for Engineering Purposes (United Soil Classification System),,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,Uified > 2.0 to < 4.8 mm; Extraction ratio may vary
SOIL,L_MODV2_SOIL_SANDF_001,sand - fine,SANDF,Sodium Hexametaphosphate Solution / Electrical Mixer,Dispersion / Sieve / Weigh,1:20,m/m,,Gravimetric,CALCULATION,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,SSSA,"Methods of Soil Analysis: Part 4 Physical Methods, 5.4.  Gee and Or, 2002.  Chapter 2.4. Particle-Size Analysis, pages 265-269.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,USDA 0.25 to > 0.10 mm; Extraction ratio may vary
SOIL,L_MODV2_SOIL_SANDF_002,sand - fine,SANDF,Sodium Hexametaphosphate Solution / Electrical Mixer,Dispersion / Sieve / Weigh,1:20,m/m,,Gravimetric,CALCULATION,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,SSSA,"Methods of Soil Analysis: Part 4 Physical Methods, 5.4.  Gee and Or, 2002.  Chapter 2.4. Particle-Size Analysis, pages 265-269.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,USDA 0.25 to > 0.10 mm; Extraction ratio may vary
SOIL,L_MODV2_SOIL_SANDF_003,sand - fine,SANDF,Sodium Hexametaphosphate Solution / Electrical Mixer,Dispersion / Sieve / Weigh,1:20,m/m,,Gravimetric,CALCULATION,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,SSSA,"Methods of Soil Analysis: Part 4 Physical Methods, 5.4.  Gee and Or, 2002.  Chapter 2.4. Particle-Size Analysis, pages 265-269.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,USDA 0.25 to > 0.10 mm; Extraction ratio may vary
SOIL,L_MODV2_SOIL_SANDF_004,sand - fine,SANDF,Sodium Hexametaphosphate Solution / Electrical Mixer,"Dispersion / Sieve / Weigh, 150 - 250 um",1:20,m/m,120 min,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,ASTM,ASTM D-2487 Classification of Soils for Engineering Purposes (United Soil Classification System),,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,Unified > 0.074 to < 0.42 mm; Extraction ratio may vary
SOIL,L_MODV2_SOIL_SANDM_001,sand - medium,SANDM,Sodium Hexametaphosphate Solution / Electrical Mixer,"Dispersion / Sieve / Weigh, 250 - 500 um",1:20,m/m,120 min,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,ASTM,ASTM D-2487 Classification of Soils for Engineering Purposes (United Soil Classification System),,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,Unified > 0.42 ro < 2.0 mm; Extraction ratio may vary
SOIL,L_MODV2_SOIL_SANDVC_001,sand - very coarse,SANDVC,Sodium Hexametaphosphate Solution / Electrical Mixer,"Dispersion / Sieve / Weigh, 1000 - 2000 um",1:20,m/m,120 min,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,ASTM,ASTM D-2487 Classification of Soils for Engineering Purposes (United Soil Classification System),,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,Extraction ratio may vary
SOIL,L_MODV2_SOIL_SANDVF_001,sand - very fine,SANDVF,Sodium Hexametaphosphate Solution / Electrical Mixer,"Dispersion / Sieve / Weigh, 50 - 150 um",1:20,m/m,120 min,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,ASTM,ASTM D-2487 Classification of Soils for Engineering Purposes (United Soil Classification System),,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Final audit fixes applied,Extraction ratio may vary
SOIL,L_MODV2_SOIL_SHC_001,saturated hydraulic conductivity,SHC,Head Method,Two-ponding head method in field with Saturo™,Saturation,Saturation,Varies,Volume,MEASURED,cm/hr,cm1hr-1,CentiM-PER-HR,http://qudt.org/vocab/unit/CentiM-PER-HR,Soil Health Institute,"Methods of Soil Analysis: Part 4 Physical Methods, 5.4.  Gee and Or, 2002.  Chapter 3.4.3.  Field Methods (Vadose and Saturated Zone Techniques), pages 817-843./ Saturo™ (https://www.metergroup.com/en/meter-environment/products/saturo-infiltrometer-field-saturated-hydraulic-conductivity)",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_SATPP_001,saturation paste %,SATPP,,,,,,Calculation,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_SE_001,selenium,SE,Aqua Regia,"Aqua Regia (HCl:HNO3, 3:1)",1:10,m/v,20 min,"ICP-OES, ICP-MS",MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,ISO,ISO standard 11466 or EPA 3051A,,PROVISIONAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""Aqua Regia (3:1 mixture of hydrochloric "" → ""Aqua Regia (HCl:HNO3, 3:1)"" | 2026-04-03: Terminology harmonization — cross-matrix consistency pass.",
SOIL,L_MODV2_SOIL_SE_002,selenium,SE,Calcium Chloride,0.01 M CaCl2,1:10,m/v,120 min,ICP-MS,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,WEPAL,"Houba, V.J.G.; Novozamsky, I.; Lexmond, T.M.; Van der Lee, J.J., 2008.  Applicability of 0.01 M CaCl2 as a single extraction solution for the assessment of the nutrient status of soils and other diagnostic purposes. Communications in Soil Science and Plant Analysis, Volume 21, 1990 - Issue 19-20.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_SE_003,selenium,SE,EPA 3050,"EPA 3050 Digestion (HNO3, H2O2), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3050 Digestion (Nitric Acid, Hydroge"" → ""EPA 3050 Digestion (HNO3, H2O2), EPA 601"" | 2026-04-03: Final audit fixes applied",Extraction ratio may vary
SOIL,L_MODV2_SOIL_SE_004,selenium,SE,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis",Saturated paste,m/m,4 hrs,"ICP-OES, ICP-MS",MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,WERA-103,"Soil, Plant and Water Reference Methods for the Western Region, 4th Edition, 2013. Method S-15.1",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg | 2026-04-03: Terminology harmonization — cross-matrix consistency pass.,
SOIL,L_MODV2_SOIL_SE_005,selenium,SE,EPA 3051A/B,"EPA 3051A/B Microwave Digestion (HNO3, HCl), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3051A/B Microwave Digestion (Nitric "" → ""EPA 3051A/B Microwave Digestion (HNO3, H""",
SOIL,L_MODV2_SOIL_SE_006,selenium,SE,EPA 3052,"EPA 3052 Microwave Digestion (HNO3, HF), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3052 MIcrowave Digestion (Nitric Aci"" → ""EPA 3052 Microwave Digestion (HNO3, HF),""",
SOIL,L_MODV2_SOIL_SE_007,selenium,SE,Aqua Regia,"Aqua Regia (HCl:HNO3, 3:1)",1:10,m/v,20 min,"ICP-OES, ICP-MS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,ISO,ISO standard 11466 or EPA 3051A,,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_SE_008,selenium,SE,Calcium Chloride,0.01 M CaCl2,1:10,m/v,120 min,ICP-MS,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,WEPAL,"Houba, V.J.G.; Novozamsky, I.; Lexmond, T.M.; Van der Lee, J.J., 2008.  Applicability of 0.01 M CaCl2 as a single extraction solution for the assessment of the nutrient status of soils and other diagnostic purposes. Communications in Soil Science and Plant Analysis, Volume 21, 1990 - Issue 19-20.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
